"date","code","status","sex","back","center","front","side","front.bin","meanRank","meanPositionRanked","totalDist","secs","avgSpeed","distPerSec","status2","dob","ageDays","groupRef","weightDiff","zWeightID","zWeightGroup","session"
2021-06-11,"VMPF029","Adult","F",0.287652379079827,0.319602831301612,0.103322847031066,0.289421942587495,0.426464805348014,0.00419117918728704,-1,1873.6791024139,10170,0.0942797945507568,0.18423589994237,"Subordinate","2019-03-20",814,152,4,-0.590722654844848,0.0979897920917305,"rw21"
2021-07-21,"VZUF051","Yearling","F",0.0706901644186275,0.544550556266614,0.191198188441469,0.193561090873289,0.637786748055528,0.310610052937012,1,2622.79056148251,10152,0.154953827006888,0.258352104164944,"Subordinate","2020-03-09",499,81,11,-0.630100824198453,-0.559328439532869,"zu21"
2021-07-21,"VZUF052","Yearling","F",0.248765066192452,0.367615095830863,0.203220707370085,0.180399130606599,0.619344003161431,0.115183584842874,0,2624.09995519812,10119,0.161348602052461,0.259324039450353,"Subordinate","2020-03-09",499,81,12,0.328399576976294,1.0585261736729,"zu21"
2021-07-21,"VZUF054","Yearling","F",0.112584733274388,0.408979271048237,0.139208173690932,0.339227821986443,0.622556243245898,0.281417591246558,0.5,3411.6844069811,10177,0.15841330628888,0.335234785003548,"Subordinate","2020-03-09",499,81,13,-0.358109514314301,-0.100233800752712,"zu21"
2021-07-21,"VZUM053","Yearling","M",0.201417888705448,0.339904826648538,0.182286102748373,0.27639118189764,0.518014955812373,0.0720478907752219,-0.5,2360.69970889303,10296,0.143995405029944,0.229283188509424,"Subordinate","2020-03-09",499,81,17,0.335150555516416,1.0699211629305,"zu21"
2021-08-13,"VNQF013","DominantF","F",0.0989244902531929,0.600492941967287,0.0963477481514676,0.204234819628053,0.605870490701322,0.265866074072852,0.333333333333333,1755.50070852029,8920,0.0696094188236342,0.196805012165951,"DominantF","2019-11-12",640,147,6,-0.808131794567914,-0.271510380490723,"nq21"
2021-08-13,"VNQF014","Yearling","F",0.117583069620253,0.393196202531646,0.170094936708861,0.31912579113924,0.663271360759494,0.364676610280684,1,1613.41929919431,10105,0.0763698623517771,0.159665442770343,"Subordinate","2019-11-11",641,147,13,0.412651915300649,1.11463377552403,"nq21"
2021-08-13,"VNQF020","Yearling","F",0.117101147028154,0.360479666319082,0.130448383733055,0.391970802919708,0.573096976016684,0.244833086757093,-0.333333333333333,1705.78048543304,9586,0.0802982576575289,0.177944970314316,"Subordinate","2020-04-22",478,147,-6,-1.45322332644541,-1.00398235712193,"nq21"
2021-08-13,"VNQM012","Yearling","M",0.250177394830208,0.509579320831221,0.0472377090724785,0.193005575266092,0.281702990369995,-0.236980346551211,-1,1556.09708526961,9861,0.0633134596665766,0.157803172626469,"Subordinate","2019-11-11",641,147,1,-1.54176910555353,-1.10452204589588,"nq21"
2021-08-13,"VNQM018","Yearling","M",0.203071495278614,0.32665767354986,0.129812182214382,0.340458648957144,0.422226834076995,-0.0636989474592158,-0.666666666666667,1966.43124579715,9631,0.0822346294709649,0.204177265683434,"Subordinate","2020-04-22",478,147,12,0.559016994374947,1.28082463911716,"nq21"
2021-08-13,"VNQM019","Yearling","M",0.0513263543042992,0.463563370261205,0.117694887691839,0.367415387742657,0.635938611647525,0.322798486081683,0.666666666666667,1619.07252354685,9823,0.0654873506868459,0.164824648635534,"Subordinate","2020-04-22",478,147,18,0.278524249529116,0.962337935920201,"nq21"
2021-08-14,"VNQF013","DominantF","F",0.0370412844036697,0.444724770642202,0.238417431192661,0.279816513761468,0.686926605504587,0.353944686865377,0.6,1873.44373229572,8711,0.074978211126644,0.215066436952786,"DominantF","2019-11-12",641,147,19,0.653472265011099,0.46472018064656,"nq21"
2021-08-14,"VNQF014","Yearling","F",0.0857573299339437,0.333526480472824,0.216479313941361,0.364236875651872,0.612585467609225,0.327452321217253,0.2,1519.80450274289,8627,0.0789098911590993,0.176168367073478,"Subordinate","2019-11-11",642,147,-7,-1.75598762161077,-1.61761138109012,"nq21"
2021-08-14,"VNQF020","Yearling","F",0.303161739527451,0.375413765551878,0.0345850930259103,0.286839401894761,0.171898185138683,-0.490271221491064,-1,1776.54943351017,8754,0.0802517157650664,0.202941447739339,"Subordinate","2020-04-22",479,147,16,0.597047761325352,0.415956337126057,"nq21"
2021-08-14,"VNQM012","Yearling","M",0.0846726773814191,0.339082712661701,0.208545668365347,0.367698941591533,0.818894551156409,0.557293604606708,1,466.219236065996,2543,0.0882471123859367,0.183334343714509,"Subordinate","2019-11-11",642,147,32,2.04204272151281,1.66476675677883,"nq21"
2021-08-14,"VNQM018","Yearling","M",0.105738084220268,0.60666358167515,0.0322767237390097,0.255321610365571,0.381073577047663,-0.115520666442407,-0.6,1643.5664092893,8641,0.0736594812645265,0.190205579133121,"Subordinate","2020-04-22",479,147,7,-1.00390174414648,-0.967634940944431,"nq21"
2021-08-16,"VNQF013","DominantF","F",0,0.685344827586207,0.0948275862068965,0.219827586206897,0.887931034482759,0.636025716336336,1,31.884613387038,231,0.0225946042476685,0.138028629381117,"DominantF","2019-11-12",643,147,0,-1.62889973481749,-2.0947379382348,"nq21"
2021-08-16,"VNQF020","Yearling","F",0.128818265967294,0.686516507250848,0.0598580684973774,0.12480715828448,0.400030854674483,-0.137390199211161,-0.5,1041.19404029452,6478,0.0416805214930976,0.160727699952843,"Subordinate","2020-04-22",481,147,14,0.432240642855803,0.431338005249844,"nq21"
2021-08-16,"VNQM018","Yearling","M",0.197729713146188,0.311704249117963,0.192360791532444,0.298205246203405,0.614664825893542,0.244327587696315,0,1157.26355435382,6517,0.0436264053954379,0.177576116979257,"Subordinate","2020-04-22",481,147,7,-0.946247218796598,-1.25809812604197,"nq21"
2021-08-16,"VNQM019","Yearling","M",0.0700627199020958,0.610677680893376,0.088572739788894,0.230686859415634,0.614196114425578,0.286479873720233,0.5,1087.71170328008,6534,0.0533909700537745,0.166469498512408,"Subordinate","2020-04-22",481,147,19,0.395951202021341,0.386862682517132,"nq21"
2021-08-16,"VZUM034","DominantM","M",0.305948577514073,0.348547086566256,0.0807850296668188,0.264719306252853,0.393884071200365,-0.0909473596305325,-1,1231.82957415531,6572,0.055948041601322,0.187436027716876,"DominantM","2018-04-07",1227,147,4,-0.231977562977957,-0.382709232461954,"nq21"
2022-06-12,"VNQF013","DominantF","F",0.158393113342898,0.578383548541368,0.0987087517934003,0.164514586322334,0.505308464849354,0.0136146079863446,-0.333333333333333,2441.55780999427,10448,0.118146392628341,0.233686620405271,"DominantF","2019-11-12",943,147,6,-0.907388832269013,0.235950181549982,"nq22"
2022-06-12,"VNQM028","Yearling","M",0.183213429256595,0.485659472422062,0.154340527577938,0.176786570743405,0.447673860911271,-0.00359377833366101,0.333333333333333,2693.08320911248,10418,0.13828753432289,0.258502899703636,"Subordinate","2021-03-07",462,147,-3,-2.19080890870327,-1.09994287478573,"nq22"
2022-06-12,"VNQM029","Yearling","M",0.221595256312165,0.349560061208875,0.129973221117062,0.298871461361897,0.471403978576894,0.015546055758824,-1,2547.24485854692,10449,0.110338065568743,0.243778816972621,"Subordinate","2021-03-07",462,147,-1,-1.69822231888778,-0.587216747883583,"nq22"
2022-06-12,"VZUM034","DominantM","M",0.092967475774729,0.562314113019284,0.149669001247242,0.195049409958745,0.542550129521251,0.10759368509566,1,2484.0130657928,10416,0.119706870538713,0.238480517069201,"DominantM","2018-04-07",1527,147,-2,-1.57990520853115,-0.464062210196847,"nq22"
2022-06-13,"VNQF013","DominantF","F",0.115612439179183,0.569177067907764,0.075206261899725,0.240004231013328,0.486037656018616,0.272509445381206,1,1712.72177977807,9439,0.0712582552177806,0.181451613494869,"DominantF","2019-11-12",944,147,27,0.624172319768349,1.37772644014844,"nq22"
2022-06-13,"VNQM028","Yearling","M",0.179609590494377,0.35508168894547,0.135158073413961,0.330150647146191,0.499151283683429,0.144515587656422,0.333333333333333,1916.56671538312,9417,0.092914042698857,0.203522004394512,"Subordinate","2021-03-07",463,147,23,0.158394291116453,0.420306038716415,"nq22"
2022-06-13,"VNQM029","Yearling","M",0.273975541729243,0.372237717228063,0.103411285131946,0.250375455910749,0.324179360652221,-0.0933646537444874,-1,1656.40429502345,9291,0.0724088943350719,0.178280518245986,"Subordinate","2021-03-07",463,147,5,-0.898794841903405,-1.75277723671198,"nq22"
2022-06-14,"VNQM028","Yearling","M",0.0779105361903821,0.509331490076034,0.152957440505579,0.259800533228004,0.574207563937988,0.306352469290195,-0.333333333333333,2811.64860091866,10122,0.180206919850316,0.27777599297754,"Subordinate","2021-03-07",464,147,30,0.768212311914797,0.263982323381752,"nq22"
2022-06-14,"VNQM029","Yearling","M",0.399940793368857,0.271363726070653,0.0515097690941385,0.277185711466351,0.25389776988356,-0.374815649001492,-1,2291.71328912886,10129,0.127188982460006,0.226252669476637,"Subordinate","2021-03-07",464,147,20,0.958114751952053,0.738792231473201,"nq22"
2022-06-15,"VNQF013","DominantF","F",0.0929234454536381,0.678710450144725,0.02365505539475,0.204711049006887,0.478989919153608,0.0680468068746542,0.333333333333333,2108.73241849843,10016,0.0669009861025316,0.210536383636026,"DominantF","2019-11-12",946,147,32,1.0004445698579,0.554158214771271,"nq22"
2022-06-15,"VNQM029","Yearling","M",0.219952867242734,0.268362136684996,0.135703063629222,0.375981932443048,0.429988216810683,-0.0284289016770915,-1,1854.10422565846,10181,0.067463023333957,0.182114156336162,"Subordinate","2021-03-07",465,147,11,-0.281195447677103,-0.90745136823972,"nq22"
2022-06-15,"VZUM034","DominantM","M",0.15793144679155,0.544539657233958,0.0612793941809486,0.236249501793543,0.462335591869271,0.0255898211422281,-0.333333333333333,1945.6196906339,10031,0.084600670920787,0.193960690921533,"DominantM","2018-04-07",1530,147,29,1.95652414677532,1.64449173481169,"nq22"
2022-06-29,"VECM009","DominantM","M",0.0929478138222849,0.567559943582511,0.0909732016925247,0.24851904090268,0.531875881523272,0.186574104663191,1,1774.92977092504,7055,0.135315322781944,0.251584659238134,"DominantM","2019-04-17",1169,156,13,-0.561912860539702,-0.808065985272071,"si22"
2022-06-29,"VSIF005","Sub-Adult","F",0.133374233128834,0.405766871165644,0.0695705521472393,0.391288343558282,0.506134969325153,0.0646803130582843,0.2,2230.19143309388,8131,0.138313172871538,0.274282552342132,"Juvenile","2021-07-02",362,156,22,0.997965409896352,1.94420834796976,"si22"
2022-06-29,"VSIM001","Eldest Sub","M",0.25201394733678,0.204641096549237,0.119033305278346,0.424311650835638,0.411446435012625,-0.154412298232251,-1,1897.83258054304,8299,0.174048773425742,0.228682079834081,"Subordinate","2021-05-27",398,156,20,-0.077139494049889,0.0472759470545932,"si22"
2022-06-29,"VSIM012","Sub-Adult","M",0.0934011411560407,0.574051103944431,0.0787645745472587,0.25378318035227,0.56561647233937,0.125721182242804,0.6,2683.41798393466,8043,0.163384662516692,0.333633965427659,"Juvenile","2021-12-12",199,156,11,-0.703705547433959,-1.05824728478551,"si22"
2022-06-29,"VZUF048","DominantF","F",0.0884699895917659,0.505493234647855,0.0574765814733434,0.348560194287036,0.46709841563548,0.0701266319757391,-0.6,1973.69127409943,8632,0.156511836417176,0.228648201355356,"DominantF","2019-05-09",1147,156,31,0.139083914812562,0.428784010688187,"si22"
2022-06-30,"VECM009","DominantM","M",0.0815994210240637,0.441107291478198,0.256196851818346,0.221096435679392,0.591279174959291,0.354211958303364,-0.6,1084.79021549697,5485,0.0880309127266918,0.197773968185409,"DominantM","2019-04-17",1170,156,20,0.0405468200084125,-0.31771697251626,"si22"
2022-06-30,"VSIM012","Sub-Adult","M",0.106472233320016,0.629644426687974,0.11865761086696,0.14522572912505,0.663803435876948,0.359063955888971,-0.2,1168.3380654916,4959,0.0916405566638457,0.235599529238072,"Juvenile","2021-12-12",200,156,29,0.700293037086535,0.520841159329193,"si22"
2022-06-30,"VZUF048","DominantF","F",0.046225272507065,0.585991118288252,0.178845377472749,0.188938231731934,0.687727089220832,0.368561840449924,0.6,1085.50873673805,4909,0.104975096204375,0.221126245006732,"DominantF","2019-05-09",1148,156,20,-0.474427613141372,-0.972265626880304,"si22"
2022-07-02,"VECM009","DominantM","M",0.21857210626186,0.454222011385199,0.086219165085389,0.240986717267552,0.360294117647059,-0.250753122930205,-1,1230.20210228513,8414,0.051540796072001,0.146208949641684,"DominantM","2019-04-17",1172,156,20,0.196146636849619,-0.206479187882085,"si22"
2022-07-02,"VSIF003","Sub-Adult","F",0.203984819734345,0.255574003795066,0.100687855787476,0.439753320683112,0.398244781783681,-0.117516481286014,-0.6,1259.55129313966,8414,0.0519221548726989,0.149697087371007,"Juvenile","2021-05-29",399,156,14,0.0124902458042109,-0.45060887137538,"si22"
2022-07-02,"VSIF005","Sub-Adult","F",0.106847343806212,0.39980813047128,0.128432665787265,0.364911859935244,0.541671663268977,0.0892044845817733,0.6,1768.94995069391,8320,0.0655949962875487,0.212614176766095,"Juvenile","2021-07-02",365,156,21,0.861104486453769,0.677432057657454,"si22"
2022-07-02,"VSIM012","Sub-Adult","M",0.119238950602694,0.527062160245805,0.054242495863862,0.299456393287639,0.443866698180099,-0.0587475951906274,-0.2,1976.16943730441,8444,0.0727933429904137,0.234032382437755,"Juvenile","2021-12-12",202,156,47,2.01782211453357,2.21502683901422,"si22"
2022-07-02,"VZUF048","DominantF","F",0.0704877180491278,0.305446778212887,0.264032277204225,0.360033226533761,0.661920018986591,0.324466418034483,1,1466.26503637355,8409,0.0464536628463684,0.174368538039428,"DominantF","2019-05-09",1150,156,28,0.172053939930983,-0.238504985839708,"si22"
2022-07-03,"VECM009","DominantM","M",0.0902168897092755,0.498615597600369,0.14443931702815,0.266728195662206,0.482233502538071,0.0264374799449948,0.5,1368.40741025813,4312,0.27370713563898,0.317348657295486,"DominantM","2019-04-17",1173,156,20,0.476594401211611,-0.221159966205887,"si22"
2022-07-03,"VSIF003","Sub-Adult","F",0.273969534050179,0.221326164874552,0.028673835125448,0.476030465949821,0.448700716845878,-0.12896096592161,-0.5,1095.94528898622,4442,0.183116305102063,0.246723387885237,"Juvenile","2021-05-29",400,156,24,1.15143810398675,0.639245674262101,"si22"
2022-07-03,"VSIF005","Sub-Adult","F",0.0460556315549476,0.499088007295942,0.255357957136343,0.199498404012768,0.671454628362973,0.341384385279021,1,1465.01966444603,4364,0.252310688135463,0.335705697627413,"Juvenile","2021-07-02",366,156,23,1.03539420820323,0.491293160126706,"si22"
2022-07-03,"VSIM012","Sub-Adult","M",0.155575952271684,0.462138595686095,0.188389169343736,0.193896282698486,0.505277650298302,0.0440174565024595,0,1510.92919290494,4335,0.217813429524539,0.34854191301152,"Juvenile","2021-12-12",203,156,30,0.738737423343879,0.11306458671564,"si22"
2022-07-03,"VZUF048","DominantF","F",0.30104119511091,0.279764599366229,0.0387052965142598,0.380488909008601,0.267768220914441,-0.380404534483197,-1,1038.04752929008,4397,0.172052847509079,0.236080857241318,"DominantF","2019-05-09",1151,156,25,0.572715583944157,-0.0986083183925659,"si22"
2022-07-12,"VMPF022","DominantF","F",0.0381751566008746,0.544852854272545,0.0616948351258716,0.355277154000709,0.611157073631958,0.261272322441835,0.5,1900.07368181013,8455,0.111758259550436,0.22472781570788,"DominantF","2018-12-21",1299,152,18,0.364999360681367,-0.419070999962053,"rw22"
2022-07-12,"VRWF008","Yearling","F",0.196973279735162,0.313785764956254,0.0989595649089619,0.390281390399622,0.455426814849846,0.0130801960829294,-0.75,1830.56998774142,8452,0.0972590364429192,0.216584238966093,"Subordinate","2021-07-30",347,152,23,0.841335247998752,0.00384535842314384,"rw22"
2022-07-12,"VRWF016","Juvenile","F",0.102378121284185,0.572770511296076,0.0782401902497027,0.246611177170036,0.625921521997622,0.230225849904624,0,1911.99691427977,8403,0.128082871473848,0.227537416908219,"Juvenile","2022-03-04",130,152,4,-0.756648346550023,-1.4149295450843,"rw22"
2022-07-12,"VRWM005","Yearling","M",0.136857176947858,0.414509008471543,0.18434554349123,0.264288271089369,0.52845722467486,0.236502401611128,0.25,1653.04108211132,8369,0.121399336164418,0.197519546195641,"Subordinate","2021-02-06",521,152,57,1.92208767480247,0.963394896531418,"rw22"
2022-07-12,"VRWM009","Sub-Adult","M",0.0934170021311864,0.458441865972058,0.0816954771489462,0.36644565474781,0.564409187781198,0.26010846772063,0.75,2019.32576980834,8440,0.137622867022354,0.239256607797197,"Juvenile","2021-12-15",209,152,20,0.215310687935995,-0.551972572265392,"rw22"
2022-07-12,"VRWM012","Juvenile","M",0.110420475319927,0.488848263254113,0.0881170018281536,0.312614259597806,0.572212065813528,0.206957385096317,-0.5,1877.07692322495,8198,0.0979027793706848,0.228967665677598,"Juvenile","2022-03-04",130,152,38,2.51326124197276,1.48827026044592,"rw22"
2022-07-13,"VJXM122","DominantM","M",0.119397103733622,0.629199093685351,0.0938823761205793,0.157521426460447,0.624174958132204,0.225053414612813,1,2844.45710842816,10146,0.196936452960538,0.280352563416929,"DominantM","2018-12-01",1320,152,20,0.948980462561163,1.20089102447647,"rw22"
2022-07-13,"VMPF022","DominantF","F",0.216096698113208,0.586379716981132,0.0685927672955975,0.128930817610063,0.563089622641509,0.0959020108013073,0.111111111111111,2759.79325861747,10172,0.182910499796436,0.271312746619885,"DominantF","2018-12-21",1300,152,16,-0.144946788402803,-0.0401275868305978,"rw22"
2022-07-13,"VRWF002","Eldest Sub","F",0.13901705115346,0.516950852557673,0.202808425275827,0.141223671013039,0.518655967903711,0.0997375889782981,0.777777777777778,2961.58719926464,9963,0.247773484575376,0.297258576660107,"Subordinate","2021-02-06",522,152,0,-0.967371799252579,-0.973137294715288,"rw22"
2022-07-13,"VRWF008","Yearling","F",0.199800895968143,0.477053260328522,0.0906918865107018,0.232453957192633,0.510602289696366,0.0350088576187002,-0.111111111111111,3287.54295597524,10038,0.233017228460775,0.327509758515166,"Subordinate","2021-07-30",348,152,13,-0.0872041440393895,0.0253792338998809,"rw22"
2022-07-13,"VRWF016","Juvenile","F",0.154547255795522,0.603427778878542,0.0783633841886269,0.163661581137309,0.533881513770557,0.0748486471454517,-0.555555555555556,3049.01151200194,10089,0.201306803855387,0.302211469124982,"Juvenile","2022-03-04",131,152,9,-0.253385782153158,-0.163147476240076,"rw22"
2022-07-13,"VRWM001","Eldest Sub","M",0.165395423524689,0.469490164592533,0.224106784423926,0.141007627458852,0.636491368928141,0.176987464255129,0.555555555555556,2815.3572964375,9958,0.23023967340492,0.282723166944919,"Subordinate","2021-02-06",522,152,8,-0.741403727519283,-0.716785163131513,"rw22"
2022-07-13,"VRWM005","Yearling","M",0.277253563541458,0.185203774342502,0.234089540252961,0.30345312186308,0.477012648062638,0.0342496601094839,-0.333333333333333,2889.26037504036,9954,0.231591098148016,0.290261239204376,"Subordinate","2021-02-06",522,152,14,-0.358376166053003,-0.28225504972192,"rw22"
2022-07-13,"VRWM009","Sub-Adult","M",0.29505107606863,0.376673609044927,0.107606863036795,0.220668451849648,0.38837647525538,-0.11360084091961,-1,3146.12059472472,10079,0.242160143589695,0.312146105241068,"Juvenile","2021-12-15",210,152,29,0.806205002978749,1.0389177283331,"rw22"
2022-07-13,"VRWM012","Juvenile","M",0.143086333099368,0.519703198636318,0.0963601724656573,0.240850295798656,0.501955279253986,0.12081076414692,0.333333333333333,3520.86886695048,9964,0.236753987897794,0.353358979019518,"Juvenile","2022-03-04",131,152,20,0.397918479533665,0.575732288995412,"rw22"
